TIMESTAMP,ContextTokens,GeneratedTokens
1700161136530,1776,104
1700161136602,1030,416
1700161137248,1118,401
1700161137295,2197,42
1700161137296,401,96
1700161137359,1223,405
1700161137483,1122,383
1700161137533,237,143
1700161137722,435,88
1700161138039,399,144
1700161138157,1087,429
1700161138315,5166,68
1700161138354,1086,411
1700161138421,1313,130
1700161138472,884,167
1700161139024,17,156
1700161139066,1204,421
1700161139090,996,427
1700161139143,203,223
1700161139246,1178,396
1700161139386,1183,89
1700161139432,394,93
1700161139708,1311,139
1700161139825,200,183
1700161139987,399,82
1700161140229,1063,428
1700161140240,954,116
1700161140498,924,403
1700161140840,825,78
1700161141032,239,64
1700161141230,1029,415
1700161141291,1127,412
1700161141324,2961,67
1700161141770,210,83
1700161142015,1262,79
1700161142309,406,98
1700161142661,1017,386
1700161142732,1043,418
1700161142857,335,18
1700161142912,1727,91
1700161143338,1110,435
1700161143434,1550,69
1700161143624,1141,401
1700161143629,237,94
1700161143786,223,60
1700161143983,4800,78
1700161144259,981,375
1700161144506,4773,112
1700161144537,614,114
1700161144538,556,87
1700161144603,1667,68
1700161144707,1023,399
1700161145048,401,88
1700161145067,1234,405
1700161145327,226,49
1700161145376,1309,442
1700161145391,1950,99
1700161145507,399,107
1700161145891,412,89
1700161146033,2467,76
1700161146183,1166,419
1700161146208,424,98
1700161146235,1066,125
1700161146266,618,134
1700161146271,200,161
1700161146333,91,16
1700161146717,744,89
1700161147009,702,57
1700161147015,622,88
1700161147101,1861,66
1700161147165,1099,605
1700161147648,408,104
1700161147707,1459,109
1700161147745,52,146
1700161147766,206,186
1700161148017,1042,396
1700161148272,395,94
1700161148803,618,87
1700161149189,580,95
1700161149363,1102,502
1700161149625,428,88
1700161149736,1140,564
1700161149814,1083,508
1700161149900,981,411
1700161150009,5166,163
1700161150025,613,103
1700161150667,834,85
1700161150722,970,508
1700161151074,1363,111
1700161151413,195,55
1700161151535,1459,152
1700161151769,2383,92
1700161151833,8,117
1700161152049,1268,442
1700161152073,181,101
1700161152357,5105,153
1700161152387,385,90
1700161152465,1084,489
1700161152779,866,88
1700161152860,434,98
1700161152925,1018,498
1700161153211,1066,105
1700161153530,171,74
1700161153591,406,88
1700161153602,1968,127
1700161153707,5981,53
1700161153777,1073,588
1700161154014,72,138
1700161154059,208,129
1700161154066,1455,68
1700161155081,1102,459
1700161155461,404,78
1700161155511,1093,393
1700161155546,1960,189
1700161155951,1060,383
1700161155960,2366,151
1700161156235,385,86
1700161156682,684,94
1700161156691,398,97
1700161156837,1292,440
1700161156921,970,91
1700161157020,5388,103
1700161157036,2466,67
1700161157128,1153,388
1700161157145,1174,145
1700161157418,2498,123
1700161157740,1121,114
1700161158218,1342,73
1700161158605,1966,118
1700161158614,2520,97
1700161158633,417,90
1700161158798,989,411
1700161158916,2226,86
1700161159077,2431,84
1700161159514,437,91
1700161160172,165,217
1700161160343,618,145
1700161160433,1416,377
1700161160460,454,80
1700161160474,1121,484
1700161160691,134,81
1700161160722,804,70
1700161160777,216,111
1700161160828,4232,94
1700161161216,401,88
1700161161223,2304,110
1700161161331,1087,393
1700161161551,1122,394
1700161161612,1369,109
1700161161719,1315,200
1700161161842,399,92
1700161162028,417,133
1700161162029,1245,50
1700161162121,1094,417
1700161162318,1177,115
1700161162362,207,59
1700161162617,419,111
1700161162830,395,83
1700161162953,965,110
1700161163289,428,94
1700161163759,1152,382
1700161163870,2584,138
1700161163872,932,55
1700161164061,817,135
1700161164353,556,47
1700161164667,3150,96
1700161164667,201,68
1700161164718,459,331
1700161164773,618,117
1700161164939,445,97
1700161165011,1179,81
1700161165013,618,76
1700161165597,682,100
1700161166170,406,98
1700161166317,403,169
1700161167297,800,106
1700161167342,1338,64
1700161167409,1233,75
1700161167865,838,95
1700161167959,1491,134
1700161168085,888,120
1700161168180,1143,411
1700161168234,413,93
1700161168590,1693,123
1700161168658,5936,63
1700161168843,415,90
1700161169166,1313,180
1700161169211,1136,416
1700161169298,203,162
1700161169458,181,218
1700161169807,410,91
1700161169842,1782,73
1700161170116,400,90
1700161170229,2189,40
1700161170419,4100,103
1700161170459,2956,122
1700161170521,1118,90
1700161170593,2019,78
1700161170975,1043,397
1700161171322,233,59
1700161171524,159,217
1700161171762,885,120
1700161172026,855,124
1700161172048,884,85
1700161172129,1078,417
1700161172254,1317,178
1700161172322,1356,197
1700161172436,2226,77
1700161172523,4463,106
1700161172919,1314,122
1700161172946,1076,411
1700161172950,1314,176
1700161173088,1702,123
1700161173150,1058,416
1700161173398,67,110
1700161173652,742,35
1700161173803,1012,388
1700161173919,442,158
1700161174117,1633,146
1700161174187,1068,411
1700161174524,1097,415
1700161174590,416,91
1700161174732,1075,426
1700161174780,91,16
1700161174924,1477,105
1700161174943,1079,393
1700161175156,201,54
1700161175261,203,152
1700161175571,1070,379
1700161175600,2923,159
1700161175605,1219,114
1700161175672,1030,395
1700161176215,1245,50
1700161176459,895,109
1700161176622,397,139
1700161176846,344,123
1700161177327,1844,109
1700161177371,3164,137
1700161177515,1083,508
1700161177598,589,83
1700161177667,1238,443
1700161177806,397,106
1700161177927,1280,122
1700161177997,1416,396
1700161178025,3210,98
1700161178201,1127,412
1700161178390,4804,87
1700161178751,1024,401
1700161178796,2073,77
1700161179034,2429,124
1700161179082,194,183
1700161179217,4232,127
1700161179372,1046,587
1700161179414,1075,567
1700161179526,203,217
1700161179766,1799,100
1700161180142,868,129
1700161180372,1336,385
1700161180491,394,104
1700161180645,1971,73
1700161180804,993,385
1700161180813,412,79
1700161181109,967,95
1700161181383,1619,72
1700161181457,1212,390
1700161181529,311,18
1700161181793,1147,472
1700161181898,1280,63
1700161182421,2806,102
1700161182469,1961,87
1700161182469,258,77
1700161182497,433,84
1700161182674,407,130
1700161182786,1069,416
1700161183549,2069,146
1700161183582,2424,203
1700161183749,1099,450
1700161183891,1373,120
1700161183899,1315,71
1700161184032,2812,110
1700161184106,403,102
1700161184460,1110,475
1700161184761,1094,397
1700161184805,1314,163
1700161185025,212,217
1700161185241,181,76
1700161185306,403,154
1700161185417,1060,402
1700161185442,1075,426
1700161185627,2448,159
1700161185916,787,121
1700161185997,407,101
1700161186018,181,192
1700161186163,1416,396
1700161186363,996,396
1700161186681,391,104
1700161186702,1075,397
1700161186811,3414,134
1700161186959,400,143
1700161187006,723,135
1700161187184,981,394
1700161187383,1040,420
1700161187595,206,162
1700161187703,41,67
1700161187735,2339,64
1700161187911,1702,118
1700161188293,1137,418
1700161188390,3617,61
1700161188570,1015,398
1700161188841,1073,420
1700161189767,1961,101
1700161189807,2288,98
1700161190038,6461,67
1700161190040,2609,59
1700161190388,5868,110
1700161190408,373,133
1700161190467,1022,389
1700161190594,1065,417
1700161190639,3979,68
1700161190947,396,83
1700161190963,395,85
1700161191191,1491,122
1700161191376,406,87
1700161191399,134,69
1700161191610,483,100
1700161192211,935,109
1700161192737,1060,415
1700161192776,6212,133
1700161192785,3210,86
1700161192815,1844,116
1700161193016,402,141
1700161193405,1201,107
1700161193481,1374,77
1700161193621,413,95
1700161194244,200,138
1700161195053,41,67
1700161195188,120,12
1700161195455,1116,97
1700161195569,4975,59
1700161195609,413,103
1700161195880,416,92
1700161196145,3085,66
1700161196238,418,98
1700161196459,2073,56
1700161196467,3452,68
1700161196522,787,119
1700161196892,403,131
1700161197076,589,91
1700161197146,1280,114
1700161197448,2424,107
1700161197842,1032,433
1700161198031,120,12
1700161198099,1186,434
1700161198150,181,71
1700161199084,1123,429
1700161199514,2923,165
1700161199952,1312,204
1700161199999,1113,110
1700161200048,986,121
1700161200348,459,400
1700161200624,408,145
1700161200669,1876,143
1700161200760,1313,123
1700161200771,1032,440
1700161201057,1646,55
1700161201086,1007,397
1700161201247,181,224
1700161201401,5939,72
1700161201439,1965,84
1700161201755,227,73
1700161201978,5108,115
1700161202253,212,183
1700161202698,416,108
1700161202830,1137,396
1700161202979,437,100
1700161203243,2609,96
1700161203412,5243,94
1700161203534,5290,152
1700161203628,120,12
1700161204063,1633,168
1700161204169,927,84
1700161204189,181,236
1700161204250,2168,74
1700161204364,1127,429
1700161204622,418,125
1700161205028,9,140
1700161205140,5942,61
1700161205392,394,92
1700161205523,91,24
1700161205792,1374,95
1700161205944,440,81
1700161206043,237,118
1700161206393,401,91
1700161206419,1257,85
1700161206433,1072,413
1700161206566,414,100
1700161206684,1027,397
1700161206846,344,116
1700161207088,391,102
1700161207412,400,113
1700161207510,3018,100
1700161207746,1060,415
1700161208269,1052,69
1700161208662,405,77
1700161208904,235,99
1700161209030,209,217
1700161209185,415,113
1700161209211,1092,438
1700161209550,1114,395
1700161209756,405,94
1700161209795,191,183
1700161209930,1261,151
1700161210089,3085,90
1700161210228,392,98
1700161210556,209,212
1700161210636,219,60
1700161210670,703,85
1700161210753,3452,113
1700161210875,1118,429
1700161210909,1240,104
1700161211201,447,115
1700161211245,1094,397
1700161211437,134,103
1700161211489,3414,114
1700161211572,2753,151
1700161211730,6280,68
1700161211860,1062,397
1700161212093,543,82
1700161212104,2580,118
1700161212172,653,77
1700161212213,1015,398
1700161212412,5776,98
1700161212468,1159,394
1700161212473,1037,92
1700161212852,2429,163
1700161213217,1077,393
1700161213564,388,73
1700161213587,418,93
1700161213701,395,96
1700161214358,224,79
1700161215049,37,48
1700161215204,833,78
1700161215240,1076,411
1700161215518,209,179
1700161215636,432,166
1700161215883,1065,417
1700161216134,1083,428
1700161216226,163,205
1700161216692,1022,411
1700161216728,241,100
1700161216920,222,96
1700161216979,5977,122
1700161217492,397,98
1700161217762,403,97
1700161217838,397,100
1700161218535,181,139
1700161218703,1383,122
1700161219013,396,93
1700161219093,3497,114
1700161219267,1045,412
1700161219268,1028,411
1700161219311,197,181
1700161219489,2307,99
1700161219737,1314,176
1700161219928,1036,399
1700161220151,235,70
1700161220359,3295,130
1700161220477,1719,110
1700161220553,2207,144
1700161220682,5345,140
1700161220776,1157,397
1700161220914,1050,396
1700161221108,6352,74
1700161221857,1007,411
1700161221857,5977,116
1700161221955,918,109
1700161222003,2723,109
1700161222085,222,69
1700161222265,237,72
1700161222365,181,164
1700161222402,420,121
1700161222558,1366,101
1700161222996,1137,396
1700161222998,1140,394
1700161223348,394,93
1700161223440,1009,411
1700161223611,2584,148
1700161223666,1166,37
1700161223862,1104,84
1700161223897,1091,411
1700161224315,1261,129
1700161224328,399,77
1700161224515,1037,81
1700161224529,1040,420
1700161224844,1022,411
1700161225007,413,124
1700161225296,5776,134
1700161225480,397,99
1700161225745,410,137
1700161225754,241,62
1700161225827,127,194
1700161226430,404,122
1700161226431,224,54
1700161226733,1031,379
1700161226866,1549,132
1700161227097,1162,396
1700161227213,1613,115
1700161227374,397,80
1700161227496,1083,446
1700161227530,27,116
1700161227637,927,90
1700161227873,1018,411
1700161228063,606,117
1700161228803,1312,138
1700161228983,1660,113
1700161228997,989,420
1700161229035,483,95
1700161229098,421,89
1700161229503,1315,68
1700161229607,181,179
1700161229652,1491,57
1700161229888,1633,224
1700161230310,209,174
1700161230323,4251,109
1700161230419,22,129
1700161230517,3171,147
1700161230617,1679,108
1700161231080,1416,472
1700161231414,120,12
1700161231752,209,179
1700161231777,1002,386
1700161231923,1416,407
1700161232080,1032,417
1700161232372,4127,83
1700161232390,1104,83
1700161232504,1161,429
1700161232514,1032,447
1700161232782,1366,104
1700161232939,197,163
1700161233269,2753,103
1700161233393,428,64
1700161233826,1096,415
1700161233930,181,232
1700161234018,982,401
1700161234043,7096,111
1700161234116,1050,396
1700161234431,1533,69
1700161234453,77,98
1700161234477,4251,81
1700161234495,1054,410
1700161234514,426,122
1700161234631,401,101
1700161234882,998,441
1700161234941,1106,644
1700161235363,606,65
1700161235426,197,176
1700161235451,999,411
1700161235860,263,116
1700161235978,902,136
1700161236122,1039,395
1700161236132,5345,111
1700161236151,1127,429
1700161236297,1055,419
1700161236916,398,79
1700161237142,169,217
1700161237333,415,111
1700161237541,1049,414
1700161237587,465,86
1700161237607,1036,399
1700161238283,1032,403
1700161238726,3628,81
1700161238911,389,101
1700161238964,1147,163
1700161239121,1075,491
1700161239187,1268,76
1700161239293,200,217
1700161239336,1118,388
1700161239447,327,18
1700161239478,410,92
1700161240253,1904,106
1700161240287,964,609
1700161240289,979,393
1700161240291,1043,392
1700161240300,237,15
1700161240314,1495,102
1700161240378,1013,405
1700161240382,3882,105
1700161240443,818,85
1700161240980,209,217
1700161241032,998,475
1700161241379,415,91
1700161241444,647,89
1700161241453,1036,395
1700161241523,1026,404
1700161241966,206,217
1700161242439,1032,429
1700161242444,584,76
1700161242628,1471,50
1700161242692,2348,73
1700161242755,403,116
1700161243065,209,217
1700161243120,177,58
1700161243235,981,391
1700161243389,1031,379
1700161243419,1779,121
1700161243527,1032,411
1700161243694,6352,130
1700161244018,1552,51
1700161244069,1045,414
1700161244322,1048,94
1700161244985,2723,146
1700161245083,407,108
1700161245160,1028,411
1700161245212,821,150
1700161245272,5071,80
1700161245315,591,91
1700161245436,964,423
1700161245471,408,108
1700161245754,1009,398
1700161245754,818,121
1700161245818,428,110
1700161245928,818,93
1700161245965,1045,414
1700161246099,1013,94
1700161246133,1022,433
1700161246307,1054,388
1700161246332,733,92
1700161246426,181,191
1700161246571,1312,172
1700161246924,680,118
1700161247102,3171,123
1700161247314,410,105
1700161247445,2593,112
1700161247454,209,162
1700161247534,400,115
1700161247646,400,106
1700161247713,1007,397
1700161247748,1348,138
1700161247807,584,83
1700161247808,394,80
1700161247905,1316,221
1700161248126,374,111
1700161248149,1005,414
1700161248153,402,124
1700161248212,2774,106
1700161248543,964,444
1700161248618,3882,113
1700161248621,902,95
1700161248693,530,117
1700161248699,391,110
1700161248707,821,105
1700161249114,1549,139
1700161249207,1058,430
1700161249696,206,193
1700161249969,238,94
1700161249997,1165,37
1700161250652,397,92
1700161250690,393,95
1700161250815,989,418
1700161250894,414,108
1700161251106,2479,199
1700161251347,1014,390
1700161251625,1003,392
1700161251651,1018,411
1700161251750,1031,394
1700161251845,1079,83
1700161252020,181,184
1700161252079,5572,158
1700161252159,818,114
1700161252239,327,110
1700161252306,1005,414
1700161252865,408,153
1700161253935,181,168
1700161254033,213,122
1700161254089,1013,399
1700161254573,992,398
1700161254939,5572,126
1700161255130,186,102
1700161255170,320,18
1700161255232,1045,414
1700161255718,1355,218
1700161255814,400,88
1700161255851,415,133
1700161256003,1049,407
1700161256204,1039,414
1700161256309,911,394
1700161256634,392,131
1700161256702,1313,146
1700161256703,909,403
1700161257234,1057,414
1700161257309,985,397
1700161257559,1026,411
1700161257582,1006,388
1700161257594,732,54
1700161257820,206,192
1700161258026,1011,391
1700161258073,1041,391
1700161258103,6352,108
1700161258177,2479,117
1700161258868,998,392
1700161259014,1002,386
1700161259126,1316,203
1700161259196,3751,108
1700161259429,1092,404
1700161259481,970,368
1700161259749,7096,162
1700161260059,898,88
1700161260182,955,57
1700161260280,401,84
1700161260304,2290,89
1700161260383,1779,129
1700161260529,181,170
1700161260551,931,92
1700161260799,240,72
1700161260800,1032,451
1700161260972,647,104
1700161260994,239,38
1700161261077,407,105
1700161261085,406,91
1700161261223,998,475
1700161261260,732,99
1700161261417,399,118
1700161261611,591,109
1700161261630,1031,400
1700161261999,909,403
1700161262635,213,69
1700161262715,1556,61
1700161262777,13,51
1700161262869,1451,62
1700161262894,209,162
1700161263054,1020,405
1700161263100,26,228
1700161263296,733,97
1700161263384,1897,78
1700161263692,420,84
1700161263815,1926,108
1700161263954,209,217
1700161264320,3080,70
1700161264472,231,129
1700161264708,1003,615
1700161264995,1904,142
1700161265577,207,62
1700161265859,530,165
1700161266008,212,179
1700161266025,2723,166
1700161266356,237,14
1700161266497,5071,125
1700161266701,2593,133
1700161267380,218,183
1700161267604,1076,409
1700161267897,1549,114
1700161268040,215,162
1700161268054,420,87
1700161268390,181,157
1700161268549,84,140
1700161268691,414,99
1700161269188,1020,390
1700161269538,231,63
1700161269723,1318,201
1700161270143,1000,396
1700161270230,2053,138
1700161270416,1028,411
1700161270610,422,91
1700161270694,997,722
1700161271138,680,154
1700161271139,1093,585
1700161271179,4157,124
1700161271394,2655,119
1700161271395,913,103
1700161271432,617,86
1700161271447,732,75
1700161271701,331,18
1700161271800,212,217
1700161272076,252,67
1700161272077,3080,57
1700161272202,400,103
1700161272208,1039,414
1700161272281,209,162
1700161272306,1054,410
1700161272323,211,59
1700161272631,231,134
1700161272875,437,109
1700161273030,4764,69
1700161273052,194,175
1700161273316,1049,413
1700161273334,492,55
1700161273628,416,136
1700161273812,1058,429
1700161274219,974,160
1700161274375,977,429
1700161274700,1466,87
1700161275129,1049,400
1700161275233,3751,171
1700161275462,1065,373
1700161275525,396,96
1700161275665,1416,407
1700161275748,37,60
1700161275795,992,395
1700161275811,236,53
1700161275845,1211,48
1700161275889,406,89
1700161276256,186,118
1700161276441,1986,41
1700161276811,3242,115
1700161277142,1057,384
1700161277391,211,48
1700161277536,1055,442
1700161277625,181,91
1700161277873,1319,142
1700161278180,1076,429
1700161278338,394,103
1700161278445,308,18
1700161278576,410,86
1700161278724,400,86
1700161278748,1032,430
1700161278907,1020,550
1700161278987,401,89
1700161279127,1300,75
1700161279442,1377,112
1700161279452,400,95
1700161279459,812,81
1700161279819,361,88
1700161280086,396,112
1700161280238,1416,399
1700161280325,1023,429
1700161280417,1076,429
1700161280485,7096,108
1700161280488,1904,141
1700161280489,394,91
1700161280533,403,112
1700161280548,898,81
1700161280790,413,128
1700161280893,3751,150
1700161280978,1237,108
1700161280985,973,109
1700161281149,913,93
1700161281231,3930,63
1700161281421,1033,407
1700161281704,1031,415
1700161282054,2221,186
1700161282782,2655,116
1700161282802,395,106
1700161282915,1065,435
1700161283136,1321,154
1700161283188,231,89
1700161283562,317,18
1700161283687,197,217
1700161283758,4157,117
1700161284003,1926,134
1700161285211,1211,64
1700161285358,408,91
1700161285622,1052,414
1700161285658,126,74
1700161285687,1419,132
1700161285698,1039,409
1700161285786,2144,127
1700161286135,1076,441
1700161286175,973,100
1700161286228,219,69
1700161286229,888,70
1700161286416,2156,90
1700161286448,1314,225
1700161286521,2452,127
1700161286848,391,88
1700161286886,1058,386
1700161286910,848,449
1700161287548,469,60
1700161287612,401,128
1700161287728,401,89
1700161287834,1005,401
1700161288052,1375,70
1700161288175,1184,375
1700161288666,1076,459
1700161289149,3185,100
1700161289222,488,98
1700161289243,1416,396
1700161289516,1419,111
1700161289526,390,88
1700161289546,1020,414
1700161289626,1031,392
1700161289652,1130,388
1700161289824,2423,99
1700161290021,1076,429
1700161290056,3857,132
1700161290151,200,217
1700161290252,1049,400
1700161290262,181,92
1700161290265,400,112
1700161290292,2135,66
1700161290521,1009,398
1700161290643,1093,481
1700161290652,400,112
1700161290842,394,89
1700161290846,1745,105
1700161291096,1029,645
1700161291421,1300,79
1700161291784,203,162
1700161291982,1026,405
1700161292079,15,150
1700161292097,1316,218
1700161292514,2735,131
1700161292594,1013,420
1700161292789,315,116
1700161292829,215,217
1700161293086,1030,63
1700161293567,1330,46
1700161293863,1050,404
1700161293923,120,12
1700161294421,1076,448
1700161294682,857,114
1700161294841,402,117
1700161294922,855,91
1700161295089,388,86
1700161295244,219,82
1700161295306,209,217
1700161295322,1256,130
1700161295378,680,122
1700161295450,403,129
1700161295666,1055,385
1700161295939,403,80
1700161296215,1012,123
1700161296246,2735,80
1700161296519,1377,165
1700161296588,1019,395
1700161296688,1000,419
1700161296697,1024,429
1700161296704,4157,102
1700161296750,1237,132
1700161296792,539,129
1700161296851,1065,396
1700161296934,291,147
1700161296943,977,429
1700161296991,1745,107
1700161297022,3751,131
1700161297170,401,100
1700161297194,1057,401
1700161297210,6949,103
1700161297270,1011,398
1700161297447,824,90
1700161297698,2144,101
1700161297797,1060,179
1700161298135,2593,113
1700161298192,1821,90
1700161298275,407,99
1700161298292,3815,68
1700161298490,1024,429
1700161298540,1040,405
1700161299048,4764,93
1700161299135,5377,100
1700161299500,1041,391
1700161299713,1184,416
1700161299831,390,98
1700161300028,423,62
1700161300030,1316,239
1700161300247,200,205
1700161300251,1438,101
1700161300292,848,436
1700161300320,3185,83
1700161300385,315,56
1700161300494,971,375
1700161300520,266,74
1700161300756,1540,97
1700161300902,909,425
1700161300903,1050,404
1700161300996,1043,411
1700161300996,181,236
1700161301092,200,217
1700161301271,1151,57
1700161301454,203,181
1700161301636,1194,119
1700161301648,982,390
1700161301648,1014,395
1700161302460,307,18
1700161302600,395,102
1700161302609,1076,401
1700161303308,971,475
1700161303589,3292,139
1700161303767,291,73
1700161303778,194,147
1700161303805,1023,430
1700161304067,397,81
1700161304294,2268,56
1700161304362,3815,54
1700161304521,4527,123
1700161304626,1065,408
1700161304682,427,142
1700161304703,402,128
1700161304959,203,181
1700161305011,1066,440
1700161305079,425,85
1700161305177,444,94
1700161305327,1417,90
1700161305368,1043,448
1700161305387,982,412
1700161305399,394,92
1700161305606,1076,448
1700161305666,1416,396
1700161306208,420,124
1700161306336,203,138
1700161306337,357,100
1700161306379,423,72
1700161306508,4869,77
1700161306586,1020,550
1700161306633,1032,401
1700161306821,1031,394
1700161307213,2409,76
1700161307337,1072,442
1700161307375,1058,407
1700161307484,402,150
1700161307505,3356,61
1700161307990,408,105
1700161308120,5158,122
1700161308240,2452,151
1700161308584,403,95
1700161308935,2584,153
1700161308936,857,121
1700161309036,1926,170
1700161309050,181,84
1700161309121,947,94
1700161309611,5377,85
1700161309688,1076,438
1700161309718,1031,414
1700161310131,1127,77
1700161310222,5277,71
1700161310424,403,129
1700161310672,1052,414
1700161310673,1065,400
1700161311008,397,162
1700161311188,1038,414
1700161311300,3751,126
1700161311439,1033,414
1700161311531,1031,404
1700161311752,1320,154
1700161311829,388,64
1700161311892,1040,537
1700161311924,200,217
1700161311991,1024,411
1700161312113,429,67
1700161312319,920,77
1700161312392,1055,427
1700161312608,947,127
1700161313063,1040,532
1700161313089,1821,88
1700161313634,3728,138
1700161313951,697,93
1700161314120,2239,96
1700161314493,1093,72
1700161314590,401,96
1700161314875,247,105
1700161315047,250,48
1700161315188,4527,120
1700161315363,1012,120
1700161315393,242,14
1700161315488,1010,430
1700161315637,3090,91
1700161315865,1209,440
1700161315866,410,123
1700161316004,1377,147
1700161316244,395,113
1700161316303,1066,410
1700161316317,1010,431
1700161316365,401,140
1700161316708,673,94
1700161316852,435,131
1700161317201,395,102
1700161317681,3292,149
1700161317726,1241,70
1700161317778,215,217
1700161317965,1184,384
1700161317977,1076,429
1700161317988,1055,377
1700161318110,1417,88
1700161318178,1024,400
1700161318342,406,94
1700161318384,399,78
1700161318423,200,181
1700161318470,399,97
1700161318821,2867,77
1700161319320,723,77
1700161319364,984,429
1700161319909,1076,459
1700161320066,1850,49
1700161320074,1315,148
1700161320083,391,88
1700161320429,194,181
1700161320554,1050,404
1700161320573,1241,155
1700161320652,128,194
1700161321174,203,179
1700161321344,391,98
1700161321346,5277,73
1700161321383,1000,396
1700161321406,209,162
1700161321538,1052,152
1700161321678,1043,386
1700161322070,1010,431
1700161322150,1680,61
1700161322218,5158,103
1700161322437,91,16
1700161322550,1005,414
1700161322648,407,130
1700161322680,1066,411
1700161322919,400,115
1700161323257,1540,169
1700161323803,350,102
1700161323819,984,429
1700161323924,1835,125
1700161324012,947,89
1700161324014,1209,399
1700161324269,929,128
1700161325025,929,141
1700161325257,1256,79
1700161325763,393,97
1700161325857,453,95
1700161326138,987,396
1700161326246,5501,49
1700161326283,1316,186
1700161326375,216,82
1700161326587,837,103
1700161326866,21,194
1700161326990,401,149
1700161327012,397,115
1700161327163,247,65
1700161327520,350,66
1700161327521,181,255
1700161327552,420,107
1700161327657,408,97
1700161327668,883,88
1700161327673,181,140
1700161327942,206,217
1700161327992,200,162
1700161328555,1011,451
1700161328576,977,434
1700161328635,396,112
1700161328639,1057,401
1700161328847,1055,427
1700161328927,2635,55
1700161329023,2108,123
1700161329079,1313,181
1700161329186,5652,104
1700161329365,1348,178
1700161329761,411,87
1700161329900,61,81
1700161329900,412,96
1700161330014,1043,414
1700161330371,1096,411
1700161330415,697,95
1700161330425,1760,58
1700161330737,202,82
1700161330738,400,170
1700161330821,415,90
1700161330918,1041,451
1700161331099,1041,394
1700161331224,474,163
1700161331297,2166,97
1700161331380,2553,94
1700161331442,723,97
1700161331491,397,111
1700161331798,411,93
1700161332588,6949,88
1700161332675,398,102
1700161332937,2452,181
1700161333064,2146,128
1700161333398,3747,143
1700161333491,212,183
1700161333555,1316,174
1700161333569,1730,125
1700161333606,4722,140
1700161333826,197,217
1700161333903,181,170
1700161334051,1096,489
1700161334140,1032,430
1700161334242,409,116
1700161334462,431,98
1700161334484,2091,128
1700161334489,1540,158
1700161335012,982,379
1700161335104,2221,189
1700161335145,1320,158
1700161335390,1024,401
1700161335485,438,112
1700161335952,1958,103
1700161336082,1033,391
1700161336204,131,205
1700161336225,1316,157
1700161336367,1315,172
1700161336625,987,408
1700161337012,418,200
1700161337052,2166,82
1700161337289,1540,124
1700161338046,788,88
1700161338139,687,94
1700161338287,203,152
1700161338451,406,165
1700161338562,28,133
1700161338632,415,92
1700161338673,1024,429
1700161339031,194,217
1700161339304,837,95
1700161339317,181,252
1700161339557,200,167
1700161339634,2091,78
1700161339712,1065,409
1700161339745,1130,116
1700161340119,399,117
1700161340295,2108,136
1700161340632,398,108
1700161340738,971,534
1700161340870,3747,76
1700161340916,1020,411
1700161340940,200,217
1700161341222,403,102
1700161341313,206,186
1700161341459,1019,411
1700161341658,197,211
1700161341668,519,99
1700161341742,687,113
1700161341776,391,88
1700161342322,200,167
1700161342679,407,132
1700161342720,91,16
1700161342782,397,116
1700161343466,401,91
1700161343511,1010,448
1700161343824,911,413
1700161343918,1409,82
1700161344093,411,90
1700161344366,474,103
1700161344367,203,217
1700161344373,2870,61
1700161344476,2123,87
1700161344506,2893,69
1700161344539,455,97
1700161344935,203,211
1700161345137,2895,99
1700161345248,1020,85
1700161345431,947,107
1700161345637,400,96
1700161346240,2893,71
1700161346568,1313,145
1700161346793,1020,393
1700161346809,19,76
1700161346924,2655,96
1700161346996,215,76
1700161347039,1169,99
1700161347153,1065,398
1700161347655,993,392
1700161348071,194,174
1700161348105,1010,448
1700161348727,18,110
1700161349066,4549,125
1700161349209,1209,395
1700161349290,8,110
1700161349519,191,217
1700161349569,1409,83
1700161349839,1785,98
1700161349839,399,94
1700161349941,2146,76
1700161350031,206,217
1700161350057,181,106
1700161350278,367,103
1700161350380,770,71
1700161350501,1233,59
1700161350568,2630,47
1700161350627,2584,139
1700161350732,390,124
1700161350853,1013,420
1700161350937,3292,139
1700161351069,910,85
1700161351101,2123,80
1700161351283,181,1000
1700161351679,883,115
1700161351680,788,118
1700161351961,2893,82
1700161352363,38,243
1700161352548,400,92
1700161352581,984,433
1700161352807,984,397
1700161352808,395,153
1700161352926,2964,143
1700161353093,1065,398
1700161353168,416,99
1700161353204,322,254
1700161353713,1037,411
1700161353955,2694,47
1700161354146,676,107
1700161354347,5652,153
1700161354701,1314,138
1700161355059,993,411
1700161355447,1838,129
1700161355476,805,61
1700161355635,1057,396
1700161356206,203,217
1700161356207,1540,124
1700161356214,1037,411
1700161356369,1065,393
1700161356685,1958,125
1700161356771,987,395
1700161356797,1013,420
1700161356845,1043,392
1700161356911,909,425
1700161357305,2435,82
1700161357432,687,126
1700161357496,1061,428
1700161357648,1043,414
1700161357965,977,408
1700161358124,4722,162
1700161358287,4750,115
1700161358442,3617,77
1700161358605,1543,88
1700161359044,998,458
1700161359355,1065,431
1700161359606,1081,410
1700161359838,1040,536
1700161359839,44,97
1700161360342,1058,69
1700161360707,1055,401
1700161361004,1041,394
1700161361390,1080,403
1700161361435,977,411
1700161361541,948,100
1700161361664,1043,414
1700161361959,2832,105
1700161362428,433,112
1700161362986,1441,101
1700161363766,1314,164
1700161363907,2584,151
